timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T10:29:38Z,m1_dockerdesktop,process,100,0.0,121.625,host_process_tree_rss
2026-06-11T10:29:39Z,m1_dockerdesktop,process,100,1.02,121.906,host_process_tree_rss
2026-06-11T10:29:40Z,m1_dockerdesktop,process,100,2.02,121.922,host_process_tree_rss
2026-06-11T10:29:41Z,m1_dockerdesktop,process,100,3.02,121.922,host_process_tree_rss
2026-06-11T10:29:42Z,m1_dockerdesktop,process,100,4.02,121.922,host_process_tree_rss
2026-06-11T10:29:43Z,m1_dockerdesktop,process,100,5.02,121.922,host_process_tree_rss
2026-06-11T10:29:44Z,m1_dockerdesktop,process,100,6.01,121.922,host_process_tree_rss
2026-06-11T10:29:45Z,m1_dockerdesktop,process,100,7.01,121.922,host_process_tree_rss
2026-06-11T10:29:46Z,m1_dockerdesktop,process,100,8.01,121.922,host_process_tree_rss
2026-06-11T10:29:47Z,m1_dockerdesktop,process,100,9.01,121.141,host_process_tree_rss
2026-06-11T10:29:48Z,m1_dockerdesktop,process,100,10.02,119.578,host_process_tree_rss
2026-06-11T10:29:49Z,m1_dockerdesktop,process,100,11.02,119.578,host_process_tree_rss
2026-06-11T10:29:50Z,m1_dockerdesktop,process,100,12.01,115.031,host_process_tree_rss
2026-06-11T10:29:51Z,m1_dockerdesktop,process,100,13.02,115.031,host_process_tree_rss
2026-06-11T10:29:52Z,m1_dockerdesktop,process,100,14.02,114.188,host_process_tree_rss
2026-06-11T10:29:53Z,m1_dockerdesktop,process,100,15.02,114.188,host_process_tree_rss
2026-06-11T10:29:54Z,m1_dockerdesktop,process,100,16.02,113.469,host_process_tree_rss
2026-06-11T10:29:55Z,m1_dockerdesktop,process,100,17.02,113.328,host_process_tree_rss
2026-06-11T10:29:56Z,m1_dockerdesktop,process,100,18.02,113.328,host_process_tree_rss
2026-06-11T10:29:57Z,m1_dockerdesktop,process,100,19.01,111.75,host_process_tree_rss
2026-06-11T10:29:58Z,m1_dockerdesktop,process,100,20.02,111.766,host_process_tree_rss
2026-06-11T10:29:59Z,m1_dockerdesktop,process,100,21.01,111.766,host_process_tree_rss
2026-06-11T10:30:00Z,m1_dockerdesktop,process,100,22.01,111.766,host_process_tree_rss
2026-06-11T10:30:01Z,m1_dockerdesktop,process,100,23.01,111.766,host_process_tree_rss
2026-06-11T10:30:02Z,m1_dockerdesktop,process,100,24.01,111.766,host_process_tree_rss
2026-06-11T10:30:03Z,m1_dockerdesktop,process,100,25.01,111.766,host_process_tree_rss
2026-06-11T10:30:04Z,m1_dockerdesktop,process,100,26.02,111.766,host_process_tree_rss
2026-06-11T10:30:05Z,m1_dockerdesktop,process,100,27.02,111.781,host_process_tree_rss
2026-06-11T10:30:06Z,m1_dockerdesktop,process,100,28.01,111.781,host_process_tree_rss
2026-06-11T10:30:07Z,m1_dockerdesktop,process,100,29.02,111.781,host_process_tree_rss
2026-06-11T10:30:08Z,m1_dockerdesktop,process,100,30.01,111.781,host_process_tree_rss
2026-06-11T10:30:09Z,m1_dockerdesktop,process,100,31.01,111.781,host_process_tree_rss
2026-06-11T10:30:10Z,m1_dockerdesktop,process,100,32.02,111.781,host_process_tree_rss
2026-06-11T10:30:11Z,m1_dockerdesktop,process,100,33.02,111.781,host_process_tree_rss
2026-06-11T10:30:12Z,m1_dockerdesktop,process,100,34.02,111.781,host_process_tree_rss
2026-06-11T10:30:13Z,m1_dockerdesktop,process,100,35.01,111.781,host_process_tree_rss
2026-06-11T10:30:14Z,m1_dockerdesktop,process,100,36.02,111.781,host_process_tree_rss
2026-06-11T10:30:15Z,m1_dockerdesktop,process,100,37.02,111.781,host_process_tree_rss
2026-06-11T10:30:16Z,m1_dockerdesktop,process,100,38.02,111.781,host_process_tree_rss
2026-06-11T10:30:17Z,m1_dockerdesktop,process,100,39.01,111.781,host_process_tree_rss
2026-06-11T10:30:18Z,m1_dockerdesktop,process,100,40.02,111.781,host_process_tree_rss
2026-06-11T10:30:19Z,m1_dockerdesktop,process,100,41.02,111.781,host_process_tree_rss
2026-06-11T10:30:20Z,m1_dockerdesktop,process,100,42.02,111.781,host_process_tree_rss
2026-06-11T10:30:21Z,m1_dockerdesktop,process,100,43.02,111.781,host_process_tree_rss
2026-06-11T10:30:22Z,m1_dockerdesktop,process,100,44.02,111.781,host_process_tree_rss
2026-06-11T10:30:23Z,m1_dockerdesktop,process,100,45.02,111.781,host_process_tree_rss
2026-06-11T10:30:24Z,m1_dockerdesktop,process,100,46.02,111.781,host_process_tree_rss
2026-06-11T10:30:25Z,m1_dockerdesktop,process,100,47.01,111.781,host_process_tree_rss
2026-06-11T10:30:26Z,m1_dockerdesktop,process,100,48.02,111.781,host_process_tree_rss
2026-06-11T10:30:27Z,m1_dockerdesktop,process,100,49.02,111.781,host_process_tree_rss
2026-06-11T10:30:28Z,m1_dockerdesktop,process,100,50.02,111.781,host_process_tree_rss
2026-06-11T10:30:29Z,m1_dockerdesktop,process,100,51.01,111.781,host_process_tree_rss
2026-06-11T10:30:30Z,m1_dockerdesktop,process,100,52.02,111.781,host_process_tree_rss
2026-06-11T10:30:31Z,m1_dockerdesktop,process,100,53.02,111.781,host_process_tree_rss
2026-06-11T10:30:32Z,m1_dockerdesktop,process,100,54.01,111.781,host_process_tree_rss
2026-06-11T10:30:33Z,m1_dockerdesktop,process,100,55.01,111.781,host_process_tree_rss
2026-06-11T10:30:34Z,m1_dockerdesktop,process,100,56.01,111.781,host_process_tree_rss
2026-06-11T10:30:35Z,m1_dockerdesktop,process,100,57.01,111.781,host_process_tree_rss
2026-06-11T10:30:36Z,m1_dockerdesktop,process,100,58.02,111.781,host_process_tree_rss
2026-06-11T10:30:37Z,m1_dockerdesktop,process,100,59.02,111.781,host_process_tree_rss
2026-06-11T10:30:38Z,m1_dockerdesktop,process,100,60.01,77.891,host_process_tree_rss
