timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T10:31:43Z,m1_dockerdesktop,container,1,1.57,78.66,docker_stats_container_only
2026-06-11T10:31:45Z,m1_dockerdesktop,container,1,3.58,78.06,docker_stats_container_only
2026-06-11T10:31:47Z,m1_dockerdesktop,container,1,5.6,78.05,docker_stats_container_only
2026-06-11T10:31:49Z,m1_dockerdesktop,container,1,7.63,77.79,docker_stats_container_only
2026-06-11T10:31:51Z,m1_dockerdesktop,container,1,9.65,77.79,docker_stats_container_only
2026-06-11T10:31:53Z,m1_dockerdesktop,container,1,11.67,77.79,docker_stats_container_only
2026-06-11T10:31:55Z,m1_dockerdesktop,container,1,13.68,77.79,docker_stats_container_only
2026-06-11T10:31:57Z,m1_dockerdesktop,container,1,15.7,77.79,docker_stats_container_only
2026-06-11T10:31:59Z,m1_dockerdesktop,container,1,17.72,77.79,docker_stats_container_only
2026-06-11T10:32:01Z,m1_dockerdesktop,container,1,19.73,77.79,docker_stats_container_only
2026-06-11T10:32:03Z,m1_dockerdesktop,container,1,21.75,77.79,docker_stats_container_only
2026-06-11T10:32:05Z,m1_dockerdesktop,container,1,23.77,77.79,docker_stats_container_only
2026-06-11T10:32:07Z,m1_dockerdesktop,container,1,25.78,77.79,docker_stats_container_only
2026-06-11T10:32:09Z,m1_dockerdesktop,container,1,27.8,77.79,docker_stats_container_only
2026-06-11T10:32:11Z,m1_dockerdesktop,container,1,29.83,77.79,docker_stats_container_only
2026-06-11T10:32:13Z,m1_dockerdesktop,container,1,31.85,77.79,docker_stats_container_only
2026-06-11T10:32:15Z,m1_dockerdesktop,container,1,33.86,77.79,docker_stats_container_only
2026-06-11T10:32:17Z,m1_dockerdesktop,container,1,35.89,77.79,docker_stats_container_only
2026-06-11T10:32:19Z,m1_dockerdesktop,container,1,37.9,77.79,docker_stats_container_only
2026-06-11T10:32:21Z,m1_dockerdesktop,container,1,39.93,77.79,docker_stats_container_only
2026-06-11T10:32:23Z,m1_dockerdesktop,container,1,41.95,77.79,docker_stats_container_only
2026-06-11T10:32:25Z,m1_dockerdesktop,container,1,43.97,77.79,docker_stats_container_only
2026-06-11T10:32:27Z,m1_dockerdesktop,container,1,45.99,77.79,docker_stats_container_only
2026-06-11T10:32:29Z,m1_dockerdesktop,container,1,48.01,77.79,docker_stats_container_only
2026-06-11T10:32:31Z,m1_dockerdesktop,container,1,50.03,77.79,docker_stats_container_only
2026-06-11T10:32:33Z,m1_dockerdesktop,container,1,52.05,77.79,docker_stats_container_only
2026-06-11T10:32:35Z,m1_dockerdesktop,container,1,54.08,77.79,docker_stats_container_only
2026-06-11T10:32:37Z,m1_dockerdesktop,container,1,56.08,77.79,docker_stats_container_only
2026-06-11T10:32:39Z,m1_dockerdesktop,container,1,58.09,77.79,docker_stats_container_only
2026-06-11T10:32:41Z,m1_dockerdesktop,container,1,60.11,77.79,docker_stats_container_only
2026-06-11T10:32:43Z,m1_dockerdesktop,container,1,62.13,77.79,docker_stats_container_only
2026-06-11T10:32:45Z,m1_dockerdesktop,container,1,64.15,77.79,docker_stats_container_only
2026-06-11T10:32:47Z,m1_dockerdesktop,container,1,66.17,77.79,docker_stats_container_only
2026-06-11T10:32:49Z,m1_dockerdesktop,container,1,68.19,77.79,docker_stats_container_only
2026-06-11T10:32:51Z,m1_dockerdesktop,container,1,70.21,77.79,docker_stats_container_only
2026-06-11T10:32:53Z,m1_dockerdesktop,container,1,72.24,77.79,docker_stats_container_only
2026-06-11T10:32:55Z,m1_dockerdesktop,container,1,74.25,77.79,docker_stats_container_only
2026-06-11T10:32:57Z,m1_dockerdesktop,container,1,76.27,77.79,docker_stats_container_only
2026-06-11T10:32:59Z,m1_dockerdesktop,container,1,78.29,77.79,docker_stats_container_only
2026-06-11T10:33:01Z,m1_dockerdesktop,container,1,80.31,77.79,docker_stats_container_only
2026-06-11T10:33:03Z,m1_dockerdesktop,container,1,82.33,77.79,docker_stats_container_only
2026-06-11T10:33:06Z,m1_dockerdesktop,container,1,84.36,77.79,docker_stats_container_only
2026-06-11T10:33:08Z,m1_dockerdesktop,container,1,86.37,77.79,docker_stats_container_only
2026-06-11T10:33:10Z,m1_dockerdesktop,container,1,88.38,77.79,docker_stats_container_only
2026-06-11T10:33:12Z,m1_dockerdesktop,container,1,90.39,77.79,docker_stats_container_only
2026-06-11T10:33:14Z,m1_dockerdesktop,container,1,92.41,77.79,docker_stats_container_only
2026-06-11T10:33:16Z,m1_dockerdesktop,container,1,94.43,77.79,docker_stats_container_only
2026-06-11T10:33:18Z,m1_dockerdesktop,container,1,96.44,77.79,docker_stats_container_only
2026-06-11T10:33:20Z,m1_dockerdesktop,container,1,98.46,77.79,docker_stats_container_only
2026-06-11T10:33:22Z,m1_dockerdesktop,container,1,100.48,77.79,docker_stats_container_only
2026-06-11T10:33:24Z,m1_dockerdesktop,container,1,102.49,77.79,docker_stats_container_only
