timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T10:35:11Z,m1_dockerdesktop,container,100,1.57,79.19,docker_stats_container_only
2026-06-11T10:35:13Z,m1_dockerdesktop,container,100,3.58,78.18,docker_stats_container_only
2026-06-11T10:35:15Z,m1_dockerdesktop,container,100,5.6,78.11,docker_stats_container_only
2026-06-11T10:35:17Z,m1_dockerdesktop,container,100,7.61,78.11,docker_stats_container_only
2026-06-11T10:35:19Z,m1_dockerdesktop,container,100,9.63,78.18,docker_stats_container_only
2026-06-11T10:35:21Z,m1_dockerdesktop,container,100,11.65,78.18,docker_stats_container_only
2026-06-11T10:35:23Z,m1_dockerdesktop,container,100,13.66,78.17,docker_stats_container_only
2026-06-11T10:35:25Z,m1_dockerdesktop,container,100,15.67,78.17,docker_stats_container_only
2026-06-11T10:35:27Z,m1_dockerdesktop,container,100,17.69,78.17,docker_stats_container_only
2026-06-11T10:35:29Z,m1_dockerdesktop,container,100,19.7,78.17,docker_stats_container_only
2026-06-11T10:35:31Z,m1_dockerdesktop,container,100,21.72,78.17,docker_stats_container_only
2026-06-11T10:35:33Z,m1_dockerdesktop,container,100,23.73,78.17,docker_stats_container_only
2026-06-11T10:35:35Z,m1_dockerdesktop,container,100,25.76,78.17,docker_stats_container_only
2026-06-11T10:35:37Z,m1_dockerdesktop,container,100,27.77,78.17,docker_stats_container_only
2026-06-11T10:35:39Z,m1_dockerdesktop,container,100,29.78,78.17,docker_stats_container_only
2026-06-11T10:35:41Z,m1_dockerdesktop,container,100,31.8,78.17,docker_stats_container_only
2026-06-11T10:35:43Z,m1_dockerdesktop,container,100,33.81,78.17,docker_stats_container_only
2026-06-11T10:35:45Z,m1_dockerdesktop,container,100,35.83,78.17,docker_stats_container_only
2026-06-11T10:35:47Z,m1_dockerdesktop,container,100,37.84,78.17,docker_stats_container_only
2026-06-11T10:35:49Z,m1_dockerdesktop,container,100,39.86,78.17,docker_stats_container_only
2026-06-11T10:35:51Z,m1_dockerdesktop,container,100,41.88,78.17,docker_stats_container_only
2026-06-11T10:35:53Z,m1_dockerdesktop,container,100,43.89,78.17,docker_stats_container_only
2026-06-11T10:35:56Z,m1_dockerdesktop,container,100,45.9,78.17,docker_stats_container_only
2026-06-11T10:35:58Z,m1_dockerdesktop,container,100,47.91,78.17,docker_stats_container_only
2026-06-11T10:36:00Z,m1_dockerdesktop,container,100,49.93,78.17,docker_stats_container_only
2026-06-11T10:36:02Z,m1_dockerdesktop,container,100,51.95,78.17,docker_stats_container_only
2026-06-11T10:36:04Z,m1_dockerdesktop,container,100,53.96,78.17,docker_stats_container_only
2026-06-11T10:36:06Z,m1_dockerdesktop,container,100,55.98,78.17,docker_stats_container_only
2026-06-11T10:36:08Z,m1_dockerdesktop,container,100,58.0,78.17,docker_stats_container_only
2026-06-11T10:36:10Z,m1_dockerdesktop,container,100,60.01,78.17,docker_stats_container_only
2026-06-11T10:36:12Z,m1_dockerdesktop,container,100,62.03,78.17,docker_stats_container_only
2026-06-11T10:36:14Z,m1_dockerdesktop,container,100,64.04,78.17,docker_stats_container_only
2026-06-11T10:36:16Z,m1_dockerdesktop,container,100,66.06,78.17,docker_stats_container_only
2026-06-11T10:36:18Z,m1_dockerdesktop,container,100,68.07,78.17,docker_stats_container_only
2026-06-11T10:36:20Z,m1_dockerdesktop,container,100,70.09,78.2,docker_stats_container_only
2026-06-11T10:36:22Z,m1_dockerdesktop,container,100,72.1,78.2,docker_stats_container_only
2026-06-11T10:36:24Z,m1_dockerdesktop,container,100,74.12,78.2,docker_stats_container_only
2026-06-11T10:36:26Z,m1_dockerdesktop,container,100,76.14,78.2,docker_stats_container_only
2026-06-11T10:36:28Z,m1_dockerdesktop,container,100,78.15,78.2,docker_stats_container_only
2026-06-11T10:36:30Z,m1_dockerdesktop,container,100,80.17,78.2,docker_stats_container_only
2026-06-11T10:36:32Z,m1_dockerdesktop,container,100,82.19,78.2,docker_stats_container_only
2026-06-11T10:36:34Z,m1_dockerdesktop,container,100,84.2,78.2,docker_stats_container_only
2026-06-11T10:36:36Z,m1_dockerdesktop,container,100,86.22,78.2,docker_stats_container_only
2026-06-11T10:36:38Z,m1_dockerdesktop,container,100,88.24,78.2,docker_stats_container_only
2026-06-11T10:36:40Z,m1_dockerdesktop,container,100,90.26,78.2,docker_stats_container_only
2026-06-11T10:36:42Z,m1_dockerdesktop,container,100,92.27,78.2,docker_stats_container_only
2026-06-11T10:36:44Z,m1_dockerdesktop,container,100,94.29,78.2,docker_stats_container_only
2026-06-11T10:36:46Z,m1_dockerdesktop,container,100,96.3,78.2,docker_stats_container_only
2026-06-11T10:36:48Z,m1_dockerdesktop,container,100,98.32,78.2,docker_stats_container_only
2026-06-11T10:36:50Z,m1_dockerdesktop,container,100,100.33,78.2,docker_stats_container_only
2026-06-11T10:36:52Z,m1_dockerdesktop,container,100,102.35,78.2,docker_stats_container_only
