timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T10:27:34Z,m1_dockerdesktop,process,1,0.0,122.609,host_process_tree_rss
2026-06-11T10:27:35Z,m1_dockerdesktop,process,1,1.01,112.156,host_process_tree_rss
2026-06-11T10:27:36Z,m1_dockerdesktop,process,1,2.01,109.219,host_process_tree_rss
2026-06-11T10:27:37Z,m1_dockerdesktop,process,1,3.01,109.219,host_process_tree_rss
2026-06-11T10:27:38Z,m1_dockerdesktop,process,1,4.01,109.219,host_process_tree_rss
2026-06-11T10:27:39Z,m1_dockerdesktop,process,1,5.01,109.234,host_process_tree_rss
2026-06-11T10:27:40Z,m1_dockerdesktop,process,1,6.01,109.234,host_process_tree_rss
2026-06-11T10:27:41Z,m1_dockerdesktop,process,1,7.01,109.234,host_process_tree_rss
2026-06-11T10:27:42Z,m1_dockerdesktop,process,1,8.01,109.234,host_process_tree_rss
2026-06-11T10:27:43Z,m1_dockerdesktop,process,1,9.01,106.328,host_process_tree_rss
2026-06-11T10:27:44Z,m1_dockerdesktop,process,1,10.01,105.75,host_process_tree_rss
2026-06-11T10:27:45Z,m1_dockerdesktop,process,1,11.01,105.703,host_process_tree_rss
2026-06-11T10:27:46Z,m1_dockerdesktop,process,1,12.01,65.938,host_process_tree_rss
2026-06-11T10:27:47Z,m1_dockerdesktop,process,1,13.01,37.391,host_process_tree_rss
2026-06-11T10:27:48Z,m1_dockerdesktop,process,1,14.01,37.469,host_process_tree_rss
2026-06-11T10:27:49Z,m1_dockerdesktop,process,1,15.01,37.469,host_process_tree_rss
2026-06-11T10:27:50Z,m1_dockerdesktop,process,1,16.01,37.469,host_process_tree_rss
2026-06-11T10:27:51Z,m1_dockerdesktop,process,1,17.01,37.469,host_process_tree_rss
2026-06-11T10:27:52Z,m1_dockerdesktop,process,1,18.01,37.484,host_process_tree_rss
2026-06-11T10:27:53Z,m1_dockerdesktop,process,1,19.01,35.609,host_process_tree_rss
2026-06-11T10:27:54Z,m1_dockerdesktop,process,1,20.0,35.625,host_process_tree_rss
2026-06-11T10:27:55Z,m1_dockerdesktop,process,1,21.01,35.641,host_process_tree_rss
2026-06-11T10:27:56Z,m1_dockerdesktop,process,1,22.01,33.688,host_process_tree_rss
2026-06-11T10:27:57Z,m1_dockerdesktop,process,1,23.01,32.984,host_process_tree_rss
2026-06-11T10:27:58Z,m1_dockerdesktop,process,1,24.01,32.844,host_process_tree_rss
2026-06-11T10:27:59Z,m1_dockerdesktop,process,1,25.01,32.844,host_process_tree_rss
2026-06-11T10:28:00Z,m1_dockerdesktop,process,1,26.01,32.859,host_process_tree_rss
2026-06-11T10:28:01Z,m1_dockerdesktop,process,1,27.01,32.984,host_process_tree_rss
2026-06-11T10:28:02Z,m1_dockerdesktop,process,1,28.01,33.0,host_process_tree_rss
2026-06-11T10:28:03Z,m1_dockerdesktop,process,1,29.01,33.016,host_process_tree_rss
2026-06-11T10:28:04Z,m1_dockerdesktop,process,1,30.01,33.016,host_process_tree_rss
2026-06-11T10:28:05Z,m1_dockerdesktop,process,1,31.01,33.031,host_process_tree_rss
2026-06-11T10:28:06Z,m1_dockerdesktop,process,1,32.01,33.031,host_process_tree_rss
2026-06-11T10:28:07Z,m1_dockerdesktop,process,1,33.01,33.047,host_process_tree_rss
2026-06-11T10:28:08Z,m1_dockerdesktop,process,1,34.01,33.047,host_process_tree_rss
2026-06-11T10:28:09Z,m1_dockerdesktop,process,1,35.01,11.203,host_process_tree_rss
2026-06-11T10:28:10Z,m1_dockerdesktop,process,1,36.01,10.734,host_process_tree_rss
2026-06-11T10:28:11Z,m1_dockerdesktop,process,1,37.01,10.75,host_process_tree_rss
2026-06-11T10:28:12Z,m1_dockerdesktop,process,1,38.01,10.75,host_process_tree_rss
2026-06-11T10:28:13Z,m1_dockerdesktop,process,1,39.01,10.75,host_process_tree_rss
2026-06-11T10:28:14Z,m1_dockerdesktop,process,1,40.01,10.75,host_process_tree_rss
2026-06-11T10:28:15Z,m1_dockerdesktop,process,1,41.01,10.75,host_process_tree_rss
2026-06-11T10:28:16Z,m1_dockerdesktop,process,1,42.01,10.75,host_process_tree_rss
2026-06-11T10:28:17Z,m1_dockerdesktop,process,1,43.01,10.75,host_process_tree_rss
2026-06-11T10:28:18Z,m1_dockerdesktop,process,1,44.01,10.75,host_process_tree_rss
2026-06-11T10:28:19Z,m1_dockerdesktop,process,1,45.01,10.75,host_process_tree_rss
2026-06-11T10:28:20Z,m1_dockerdesktop,process,1,46.01,10.766,host_process_tree_rss
2026-06-11T10:28:21Z,m1_dockerdesktop,process,1,47.01,10.766,host_process_tree_rss
2026-06-11T10:28:22Z,m1_dockerdesktop,process,1,48.01,10.516,host_process_tree_rss
2026-06-11T10:28:23Z,m1_dockerdesktop,process,1,49.01,10.391,host_process_tree_rss
2026-06-11T10:28:24Z,m1_dockerdesktop,process,1,50.01,10.391,host_process_tree_rss
2026-06-11T10:28:25Z,m1_dockerdesktop,process,1,51.01,10.391,host_process_tree_rss
2026-06-11T10:28:26Z,m1_dockerdesktop,process,1,52.01,10.391,host_process_tree_rss
2026-06-11T10:28:27Z,m1_dockerdesktop,process,1,53.01,10.391,host_process_tree_rss
2026-06-11T10:28:28Z,m1_dockerdesktop,process,1,54.01,10.234,host_process_tree_rss
2026-06-11T10:28:29Z,m1_dockerdesktop,process,1,55.01,10.234,host_process_tree_rss
2026-06-11T10:28:30Z,m1_dockerdesktop,process,1,56.01,10.234,host_process_tree_rss
2026-06-11T10:28:31Z,m1_dockerdesktop,process,1,57.01,10.234,host_process_tree_rss
2026-06-11T10:28:32Z,m1_dockerdesktop,process,1,58.01,10.234,host_process_tree_rss
2026-06-11T10:28:33Z,m1_dockerdesktop,process,1,59.01,10.234,host_process_tree_rss
2026-06-11T10:28:34Z,m1_dockerdesktop,process,1,60.01,10.234,host_process_tree_rss
