timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T19:13:43Z,m1_dockerdesktop,container,1,1.55,54.06,docker_stats_container_only
2026-06-08T19:13:45Z,m1_dockerdesktop,container,1,3.57,53.99,docker_stats_container_only
2026-06-08T19:13:47Z,m1_dockerdesktop,container,1,5.61,53.91,docker_stats_container_only
2026-06-08T19:13:49Z,m1_dockerdesktop,container,1,7.61,53.91,docker_stats_container_only
2026-06-08T19:13:51Z,m1_dockerdesktop,container,1,9.64,53.89,docker_stats_container_only
2026-06-08T19:13:53Z,m1_dockerdesktop,container,1,11.66,53.89,docker_stats_container_only
2026-06-08T19:13:55Z,m1_dockerdesktop,container,1,13.68,53.89,docker_stats_container_only
2026-06-08T19:13:57Z,m1_dockerdesktop,container,1,15.68,53.89,docker_stats_container_only
2026-06-08T19:13:59Z,m1_dockerdesktop,container,1,17.7,53.89,docker_stats_container_only
2026-06-08T19:14:02Z,m1_dockerdesktop,container,1,19.71,53.89,docker_stats_container_only
2026-06-08T19:14:04Z,m1_dockerdesktop,container,1,21.74,53.89,docker_stats_container_only
2026-06-08T19:14:06Z,m1_dockerdesktop,container,1,23.73,53.89,docker_stats_container_only
2026-06-08T19:14:08Z,m1_dockerdesktop,container,1,25.75,53.89,docker_stats_container_only
2026-06-08T19:14:10Z,m1_dockerdesktop,container,1,27.76,53.89,docker_stats_container_only
2026-06-08T19:14:12Z,m1_dockerdesktop,container,1,29.77,53.89,docker_stats_container_only
2026-06-08T19:14:14Z,m1_dockerdesktop,container,1,31.78,53.89,docker_stats_container_only
2026-06-08T19:14:16Z,m1_dockerdesktop,container,1,33.8,53.89,docker_stats_container_only
2026-06-08T19:14:18Z,m1_dockerdesktop,container,1,35.81,53.89,docker_stats_container_only
2026-06-08T19:14:20Z,m1_dockerdesktop,container,1,37.81,53.89,docker_stats_container_only
2026-06-08T19:14:22Z,m1_dockerdesktop,container,1,39.84,53.89,docker_stats_container_only
2026-06-08T19:14:24Z,m1_dockerdesktop,container,1,41.86,53.89,docker_stats_container_only
2026-06-08T19:14:26Z,m1_dockerdesktop,container,1,43.86,53.89,docker_stats_container_only
2026-06-08T19:14:28Z,m1_dockerdesktop,container,1,45.88,53.89,docker_stats_container_only
2026-06-08T19:14:30Z,m1_dockerdesktop,container,1,47.89,53.89,docker_stats_container_only
2026-06-08T19:14:32Z,m1_dockerdesktop,container,1,49.89,53.89,docker_stats_container_only
2026-06-08T19:14:34Z,m1_dockerdesktop,container,1,51.91,53.89,docker_stats_container_only
2026-06-08T19:14:36Z,m1_dockerdesktop,container,1,53.92,53.89,docker_stats_container_only
2026-06-08T19:14:38Z,m1_dockerdesktop,container,1,55.92,53.89,docker_stats_container_only
2026-06-08T19:14:40Z,m1_dockerdesktop,container,1,57.94,53.89,docker_stats_container_only
2026-06-08T19:14:42Z,m1_dockerdesktop,container,1,59.95,53.89,docker_stats_container_only
2026-06-08T19:14:44Z,m1_dockerdesktop,container,1,61.97,53.89,docker_stats_container_only
2026-06-08T19:14:46Z,m1_dockerdesktop,container,1,63.97,53.89,docker_stats_container_only
2026-06-08T19:14:48Z,m1_dockerdesktop,container,1,65.98,53.89,docker_stats_container_only
2026-06-08T19:14:50Z,m1_dockerdesktop,container,1,68.0,53.89,docker_stats_container_only
2026-06-08T19:14:52Z,m1_dockerdesktop,container,1,70.01,54.14,docker_stats_container_only
2026-06-08T19:14:54Z,m1_dockerdesktop,container,1,72.03,53.89,docker_stats_container_only
2026-06-08T19:14:56Z,m1_dockerdesktop,container,1,74.03,53.89,docker_stats_container_only
2026-06-08T19:14:58Z,m1_dockerdesktop,container,1,76.05,53.89,docker_stats_container_only
2026-06-08T19:15:00Z,m1_dockerdesktop,container,1,78.06,53.89,docker_stats_container_only
2026-06-08T19:15:02Z,m1_dockerdesktop,container,1,80.07,53.89,docker_stats_container_only
2026-06-08T19:15:04Z,m1_dockerdesktop,container,1,82.08,53.89,docker_stats_container_only
2026-06-08T19:15:06Z,m1_dockerdesktop,container,1,84.09,53.89,docker_stats_container_only
2026-06-08T19:15:08Z,m1_dockerdesktop,container,1,86.11,53.89,docker_stats_container_only
2026-06-08T19:15:10Z,m1_dockerdesktop,container,1,88.11,53.89,docker_stats_container_only
2026-06-08T19:15:12Z,m1_dockerdesktop,container,1,90.12,53.89,docker_stats_container_only
2026-06-08T19:15:14Z,m1_dockerdesktop,container,1,92.14,53.89,docker_stats_container_only
2026-06-08T19:15:16Z,m1_dockerdesktop,container,1,94.14,53.89,docker_stats_container_only
2026-06-08T19:15:18Z,m1_dockerdesktop,container,1,96.15,53.89,docker_stats_container_only
2026-06-08T19:15:20Z,m1_dockerdesktop,container,1,98.16,53.89,docker_stats_container_only
2026-06-08T19:15:22Z,m1_dockerdesktop,container,1,100.17,53.89,docker_stats_container_only
2026-06-08T19:15:24Z,m1_dockerdesktop,container,1,102.19,53.89,docker_stats_container_only
