timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:31:28Z,m1_dockerdesktop,container,1,1.56,54.43,docker_stats_container_only
2026-06-08T18:31:30Z,m1_dockerdesktop,container,1,4.14,54.17,docker_stats_container_only
2026-06-08T18:31:33Z,m1_dockerdesktop,container,1,6.71,53.92,docker_stats_container_only
2026-06-08T18:31:35Z,m1_dockerdesktop,container,1,9.26,53.84,docker_stats_container_only
2026-06-08T18:31:38Z,m1_dockerdesktop,container,1,12.45,53.84,docker_stats_container_only
2026-06-08T18:31:41Z,m1_dockerdesktop,container,1,15.05,53.84,docker_stats_container_only
2026-06-08T18:31:44Z,m1_dockerdesktop,container,1,17.61,53.84,docker_stats_container_only
2026-06-08T18:31:46Z,m1_dockerdesktop,container,1,20.17,53.84,docker_stats_container_only
2026-06-08T18:31:49Z,m1_dockerdesktop,container,1,23.19,53.84,docker_stats_container_only
2026-06-08T18:31:52Z,m1_dockerdesktop,container,1,25.73,53.84,docker_stats_container_only
2026-06-08T18:31:54Z,m1_dockerdesktop,container,1,28.32,53.84,docker_stats_container_only
2026-06-08T18:31:57Z,m1_dockerdesktop,container,1,30.88,53.84,docker_stats_container_only
2026-06-08T18:32:00Z,m1_dockerdesktop,container,1,33.91,53.84,docker_stats_container_only
2026-06-08T18:32:02Z,m1_dockerdesktop,container,1,36.47,53.84,docker_stats_container_only
2026-06-08T18:32:05Z,m1_dockerdesktop,container,1,39.04,53.84,docker_stats_container_only
2026-06-08T18:32:08Z,m1_dockerdesktop,container,1,42.31,53.84,docker_stats_container_only
2026-06-08T18:32:11Z,m1_dockerdesktop,container,1,44.87,53.84,docker_stats_container_only
2026-06-08T18:32:13Z,m1_dockerdesktop,container,1,47.41,53.84,docker_stats_container_only
2026-06-08T18:32:16Z,m1_dockerdesktop,container,1,49.97,53.84,docker_stats_container_only
2026-06-08T18:32:19Z,m1_dockerdesktop,container,1,52.99,53.84,docker_stats_container_only
2026-06-08T18:32:22Z,m1_dockerdesktop,container,1,55.55,53.84,docker_stats_container_only
2026-06-08T18:32:24Z,m1_dockerdesktop,container,1,58.09,53.84,docker_stats_container_only
2026-06-08T18:32:27Z,m1_dockerdesktop,container,1,60.63,53.84,docker_stats_container_only
