timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:29:21Z,m1_dockerdesktop,process,100,0.0,45.734,host_process_tree_rss
2026-06-08T18:29:22Z,m1_dockerdesktop,process,100,1.01,46.219,host_process_tree_rss
2026-06-08T18:29:23Z,m1_dockerdesktop,process,100,2.02,46.219,host_process_tree_rss
2026-06-08T18:29:24Z,m1_dockerdesktop,process,100,3.03,32.547,host_process_tree_rss
2026-06-08T18:29:25Z,m1_dockerdesktop,process,100,4.04,32.578,host_process_tree_rss
2026-06-08T18:29:26Z,m1_dockerdesktop,process,100,5.05,32.578,host_process_tree_rss
2026-06-08T18:29:27Z,m1_dockerdesktop,process,100,6.06,32.609,host_process_tree_rss
2026-06-08T18:29:28Z,m1_dockerdesktop,process,100,7.07,30.406,host_process_tree_rss
2026-06-08T18:29:29Z,m1_dockerdesktop,process,100,8.07,30.406,host_process_tree_rss
2026-06-08T18:29:30Z,m1_dockerdesktop,process,100,9.08,30.375,host_process_tree_rss
2026-06-08T18:29:31Z,m1_dockerdesktop,process,100,10.09,30.375,host_process_tree_rss
2026-06-08T18:29:32Z,m1_dockerdesktop,process,100,11.1,30.328,host_process_tree_rss
2026-06-08T18:29:33Z,m1_dockerdesktop,process,100,12.11,30.344,host_process_tree_rss
2026-06-08T18:29:34Z,m1_dockerdesktop,process,100,13.12,30.344,host_process_tree_rss
2026-06-08T18:29:35Z,m1_dockerdesktop,process,100,14.13,30.344,host_process_tree_rss
2026-06-08T18:29:36Z,m1_dockerdesktop,process,100,15.14,30.344,host_process_tree_rss
2026-06-08T18:29:37Z,m1_dockerdesktop,process,100,16.15,30.344,host_process_tree_rss
2026-06-08T18:29:38Z,m1_dockerdesktop,process,100,17.16,30.344,host_process_tree_rss
2026-06-08T18:29:39Z,m1_dockerdesktop,process,100,18.17,30.359,host_process_tree_rss
2026-06-08T18:29:40Z,m1_dockerdesktop,process,100,19.17,30.359,host_process_tree_rss
2026-06-08T18:29:41Z,m1_dockerdesktop,process,100,20.18,30.359,host_process_tree_rss
2026-06-08T18:29:42Z,m1_dockerdesktop,process,100,21.19,30.359,host_process_tree_rss
2026-06-08T18:29:43Z,m1_dockerdesktop,process,100,22.2,30.359,host_process_tree_rss
2026-06-08T18:29:44Z,m1_dockerdesktop,process,100,23.21,30.359,host_process_tree_rss
