timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:55:22Z,m1_dockerdesktop,container,100,1.54,30.47,docker_stats_container_only
2026-06-08T18:55:24Z,m1_dockerdesktop,container,100,3.56,30.01,docker_stats_container_only
2026-06-08T18:55:27Z,m1_dockerdesktop,container,100,5.58,30.26,docker_stats_container_only
2026-06-08T18:55:29Z,m1_dockerdesktop,container,100,7.6,30.26,docker_stats_container_only
2026-06-08T18:55:31Z,m1_dockerdesktop,container,100,9.61,30.01,docker_stats_container_only
2026-06-08T18:55:33Z,m1_dockerdesktop,container,100,11.62,30.01,docker_stats_container_only
2026-06-08T18:55:35Z,m1_dockerdesktop,container,100,13.63,30.01,docker_stats_container_only
2026-06-08T18:55:37Z,m1_dockerdesktop,container,100,15.64,30.01,docker_stats_container_only
2026-06-08T18:55:39Z,m1_dockerdesktop,container,100,17.65,30.01,docker_stats_container_only
2026-06-08T18:55:41Z,m1_dockerdesktop,container,100,19.67,30.01,docker_stats_container_only
2026-06-08T18:55:43Z,m1_dockerdesktop,container,100,21.69,30.01,docker_stats_container_only
2026-06-08T18:55:45Z,m1_dockerdesktop,container,100,23.71,30.01,docker_stats_container_only
2026-06-08T18:55:47Z,m1_dockerdesktop,container,100,25.72,30.01,docker_stats_container_only
2026-06-08T18:55:49Z,m1_dockerdesktop,container,100,27.74,30.02,docker_stats_container_only
2026-06-08T18:55:51Z,m1_dockerdesktop,container,100,29.75,30.02,docker_stats_container_only
2026-06-08T18:55:53Z,m1_dockerdesktop,container,100,31.76,30.02,docker_stats_container_only
2026-06-08T18:55:55Z,m1_dockerdesktop,container,100,33.78,30.02,docker_stats_container_only
2026-06-08T18:55:57Z,m1_dockerdesktop,container,100,35.78,30.02,docker_stats_container_only
2026-06-08T18:55:59Z,m1_dockerdesktop,container,100,37.8,30.02,docker_stats_container_only
2026-06-08T18:56:01Z,m1_dockerdesktop,container,100,39.8,30.02,docker_stats_container_only
2026-06-08T18:56:03Z,m1_dockerdesktop,container,100,41.82,30.02,docker_stats_container_only
2026-06-08T18:56:05Z,m1_dockerdesktop,container,100,43.82,30.02,docker_stats_container_only
2026-06-08T18:56:07Z,m1_dockerdesktop,container,100,45.83,30.02,docker_stats_container_only
2026-06-08T18:56:09Z,m1_dockerdesktop,container,100,47.86,30.02,docker_stats_container_only
2026-06-08T18:56:11Z,m1_dockerdesktop,container,100,49.86,30.02,docker_stats_container_only
2026-06-08T18:56:13Z,m1_dockerdesktop,container,100,51.89,30.02,docker_stats_container_only
2026-06-08T18:56:15Z,m1_dockerdesktop,container,100,53.91,30.02,docker_stats_container_only
2026-06-08T18:56:17Z,m1_dockerdesktop,container,100,55.92,30.02,docker_stats_container_only
2026-06-08T18:56:19Z,m1_dockerdesktop,container,100,57.93,30.02,docker_stats_container_only
2026-06-08T18:56:21Z,m1_dockerdesktop,container,100,59.94,30.02,docker_stats_container_only
2026-06-08T18:56:23Z,m1_dockerdesktop,container,100,61.97,30.02,docker_stats_container_only
