timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:32:30Z,m1_dockerdesktop,container,10,1.55,29.95,docker_stats_container_only
2026-06-08T18:32:32Z,m1_dockerdesktop,container,10,4.1,29.86,docker_stats_container_only
2026-06-08T18:32:35Z,m1_dockerdesktop,container,10,6.65,29.86,docker_stats_container_only
2026-06-08T18:32:37Z,m1_dockerdesktop,container,10,9.21,29.86,docker_stats_container_only
2026-06-08T18:32:40Z,m1_dockerdesktop,container,10,12.23,29.86,docker_stats_container_only
2026-06-08T18:32:43Z,m1_dockerdesktop,container,10,14.78,29.86,docker_stats_container_only
2026-06-08T18:32:46Z,m1_dockerdesktop,container,10,17.32,29.86,docker_stats_container_only
2026-06-08T18:32:48Z,m1_dockerdesktop,container,10,19.87,29.86,docker_stats_container_only
2026-06-08T18:32:51Z,m1_dockerdesktop,container,10,22.89,29.86,docker_stats_container_only
2026-06-08T18:32:54Z,m1_dockerdesktop,container,10,25.45,29.86,docker_stats_container_only
2026-06-08T18:32:56Z,m1_dockerdesktop,container,10,28.0,29.86,docker_stats_container_only
2026-06-08T18:32:59Z,m1_dockerdesktop,container,10,30.58,29.86,docker_stats_container_only
2026-06-08T18:33:02Z,m1_dockerdesktop,container,10,33.59,29.86,docker_stats_container_only
2026-06-08T18:33:04Z,m1_dockerdesktop,container,10,36.15,29.86,docker_stats_container_only
2026-06-08T18:33:07Z,m1_dockerdesktop,container,10,38.69,29.86,docker_stats_container_only
2026-06-08T18:33:10Z,m1_dockerdesktop,container,10,42.14,29.86,docker_stats_container_only
2026-06-08T18:33:13Z,m1_dockerdesktop,container,10,44.69,29.86,docker_stats_container_only
2026-06-08T18:33:16Z,m1_dockerdesktop,container,10,47.26,29.86,docker_stats_container_only
2026-06-08T18:33:18Z,m1_dockerdesktop,container,10,49.83,29.86,docker_stats_container_only
2026-06-08T18:33:21Z,m1_dockerdesktop,container,10,52.84,29.86,docker_stats_container_only
2026-06-08T18:33:24Z,m1_dockerdesktop,container,10,55.39,29.86,docker_stats_container_only
2026-06-08T18:33:26Z,m1_dockerdesktop,container,10,57.94,29.86,docker_stats_container_only
2026-06-08T18:33:29Z,m1_dockerdesktop,container,10,60.5,29.86,docker_stats_container_only
