timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:27:19Z,m1_dockerdesktop,process,1,0.0,44.609,host_process_tree_rss
2026-06-08T18:27:20Z,m1_dockerdesktop,process,1,1.01,44.734,host_process_tree_rss
2026-06-08T18:27:21Z,m1_dockerdesktop,process,1,2.03,42.328,host_process_tree_rss
2026-06-08T18:27:22Z,m1_dockerdesktop,process,1,3.04,42.328,host_process_tree_rss
2026-06-08T18:27:23Z,m1_dockerdesktop,process,1,4.04,36.781,host_process_tree_rss
2026-06-08T18:27:24Z,m1_dockerdesktop,process,1,5.06,35.172,host_process_tree_rss
2026-06-08T18:27:25Z,m1_dockerdesktop,process,1,6.06,33.734,host_process_tree_rss
2026-06-08T18:27:26Z,m1_dockerdesktop,process,1,7.07,32.219,host_process_tree_rss
2026-06-08T18:27:27Z,m1_dockerdesktop,process,1,8.09,32.234,host_process_tree_rss
2026-06-08T18:27:28Z,m1_dockerdesktop,process,1,9.1,32.25,host_process_tree_rss
2026-06-08T18:27:29Z,m1_dockerdesktop,process,1,10.1,12.938,host_process_tree_rss
2026-06-08T18:27:30Z,m1_dockerdesktop,process,1,11.12,13.016,host_process_tree_rss
2026-06-08T18:27:31Z,m1_dockerdesktop,process,1,12.13,13.031,host_process_tree_rss
2026-06-08T18:27:32Z,m1_dockerdesktop,process,1,13.14,12.969,host_process_tree_rss
2026-06-08T18:27:33Z,m1_dockerdesktop,process,1,14.15,12.984,host_process_tree_rss
2026-06-08T18:27:34Z,m1_dockerdesktop,process,1,15.15,13.0,host_process_tree_rss
2026-06-08T18:27:35Z,m1_dockerdesktop,process,1,16.17,12.859,host_process_tree_rss
2026-06-08T18:27:36Z,m1_dockerdesktop,process,1,17.18,12.875,host_process_tree_rss
2026-06-08T18:27:37Z,m1_dockerdesktop,process,1,18.19,12.828,host_process_tree_rss
2026-06-08T18:27:38Z,m1_dockerdesktop,process,1,19.2,12.75,host_process_tree_rss
2026-06-08T18:27:39Z,m1_dockerdesktop,process,1,20.21,12.812,host_process_tree_rss
2026-06-08T18:27:40Z,m1_dockerdesktop,process,1,21.22,12.844,host_process_tree_rss
2026-06-08T18:27:41Z,m1_dockerdesktop,process,1,22.23,12.875,host_process_tree_rss
2026-06-08T18:27:42Z,m1_dockerdesktop,process,1,23.24,12.891,host_process_tree_rss
2026-06-08T18:27:43Z,m1_dockerdesktop,process,1,24.25,12.906,host_process_tree_rss
2026-06-08T18:27:44Z,m1_dockerdesktop,process,1,25.26,12.922,host_process_tree_rss
2026-06-08T18:27:45Z,m1_dockerdesktop,process,1,26.27,12.906,host_process_tree_rss
2026-06-08T18:27:46Z,m1_dockerdesktop,process,1,27.28,12.875,host_process_tree_rss
2026-06-08T18:27:47Z,m1_dockerdesktop,process,1,28.29,12.953,host_process_tree_rss
2026-06-08T18:27:48Z,m1_dockerdesktop,process,1,29.3,8.078,host_process_tree_rss
2026-06-08T18:27:49Z,m1_dockerdesktop,process,1,30.31,7.234,host_process_tree_rss
2026-06-08T18:27:50Z,m1_dockerdesktop,process,1,31.32,7.234,host_process_tree_rss
2026-06-08T18:27:51Z,m1_dockerdesktop,process,1,32.33,7.25,host_process_tree_rss
2026-06-08T18:27:52Z,m1_dockerdesktop,process,1,33.34,7.266,host_process_tree_rss
2026-06-08T18:27:53Z,m1_dockerdesktop,process,1,34.34,7.266,host_process_tree_rss
2026-06-08T18:27:54Z,m1_dockerdesktop,process,1,35.35,7.266,host_process_tree_rss
2026-06-08T18:27:55Z,m1_dockerdesktop,process,1,36.36,7.266,host_process_tree_rss
2026-06-08T18:27:56Z,m1_dockerdesktop,process,1,37.37,7.281,host_process_tree_rss
2026-06-08T18:27:57Z,m1_dockerdesktop,process,1,38.38,7.219,host_process_tree_rss
2026-06-08T18:27:58Z,m1_dockerdesktop,process,1,39.39,7.219,host_process_tree_rss
2026-06-08T18:27:59Z,m1_dockerdesktop,process,1,40.4,7.141,host_process_tree_rss
2026-06-08T18:28:00Z,m1_dockerdesktop,process,1,41.41,7.156,host_process_tree_rss
2026-06-08T18:28:01Z,m1_dockerdesktop,process,1,42.41,6.219,host_process_tree_rss
2026-06-08T18:28:02Z,m1_dockerdesktop,process,1,43.42,6.922,host_process_tree_rss
2026-06-08T18:28:03Z,m1_dockerdesktop,process,1,44.44,6.953,host_process_tree_rss
2026-06-08T18:28:04Z,m1_dockerdesktop,process,1,45.45,6.969,host_process_tree_rss
2026-06-08T18:28:05Z,m1_dockerdesktop,process,1,46.46,6.984,host_process_tree_rss
2026-06-08T18:28:06Z,m1_dockerdesktop,process,1,47.47,7.0,host_process_tree_rss
2026-06-08T18:28:07Z,m1_dockerdesktop,process,1,48.48,7.016,host_process_tree_rss
2026-06-08T18:28:08Z,m1_dockerdesktop,process,1,49.49,7.062,host_process_tree_rss
2026-06-08T18:28:09Z,m1_dockerdesktop,process,1,50.5,7.062,host_process_tree_rss
2026-06-08T18:28:10Z,m1_dockerdesktop,process,1,51.5,7.094,host_process_tree_rss
2026-06-08T18:28:11Z,m1_dockerdesktop,process,1,52.51,7.094,host_process_tree_rss
2026-06-08T18:28:12Z,m1_dockerdesktop,process,1,53.53,7.062,host_process_tree_rss
2026-06-08T18:28:13Z,m1_dockerdesktop,process,1,54.54,7.016,host_process_tree_rss
2026-06-08T18:28:14Z,m1_dockerdesktop,process,1,55.55,7.016,host_process_tree_rss
2026-06-08T18:28:15Z,m1_dockerdesktop,process,1,56.56,6.891,host_process_tree_rss
2026-06-08T18:28:16Z,m1_dockerdesktop,process,1,57.57,6.906,host_process_tree_rss
2026-06-08T18:28:17Z,m1_dockerdesktop,process,1,58.58,6.922,host_process_tree_rss
2026-06-08T18:28:18Z,m1_dockerdesktop,process,1,59.59,6.922,host_process_tree_rss
