timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:34:35Z,m1_dockerdesktop,container,1024,1.57,30.34,docker_stats_container_only
2026-06-08T18:34:37Z,m1_dockerdesktop,container,1024,4.12,29.99,docker_stats_container_only
2026-06-08T18:34:40Z,m1_dockerdesktop,container,1024,6.68,29.99,docker_stats_container_only
2026-06-08T18:34:42Z,m1_dockerdesktop,container,1024,9.23,29.98,docker_stats_container_only
2026-06-08T18:34:45Z,m1_dockerdesktop,container,1024,12.26,29.98,docker_stats_container_only
2026-06-08T18:34:48Z,m1_dockerdesktop,container,1024,14.81,29.98,docker_stats_container_only
2026-06-08T18:34:51Z,m1_dockerdesktop,container,1024,17.38,29.98,docker_stats_container_only
2026-06-08T18:34:53Z,m1_dockerdesktop,container,1024,20.12,29.98,docker_stats_container_only
2026-06-08T18:34:56Z,m1_dockerdesktop,container,1024,23.04,29.98,docker_stats_container_only
2026-06-08T18:34:59Z,m1_dockerdesktop,container,1024,25.61,29.98,docker_stats_container_only
2026-06-08T18:35:01Z,m1_dockerdesktop,container,1024,28.19,29.98,docker_stats_container_only
2026-06-08T18:35:04Z,m1_dockerdesktop,container,1024,30.77,29.98,docker_stats_container_only
2026-06-08T18:35:07Z,m1_dockerdesktop,container,1024,33.77,29.98,docker_stats_container_only
2026-06-08T18:35:09Z,m1_dockerdesktop,container,1024,36.33,29.98,docker_stats_container_only
2026-06-08T18:35:12Z,m1_dockerdesktop,container,1024,38.9,29.98,docker_stats_container_only
2026-06-08T18:35:15Z,m1_dockerdesktop,container,1024,42.07,29.98,docker_stats_container_only
2026-06-08T18:35:18Z,m1_dockerdesktop,container,1024,44.65,29.98,docker_stats_container_only
2026-06-08T18:35:20Z,m1_dockerdesktop,container,1024,47.2,29.98,docker_stats_container_only
2026-06-08T18:35:23Z,m1_dockerdesktop,container,1024,49.78,29.98,docker_stats_container_only
2026-06-08T18:35:26Z,m1_dockerdesktop,container,1024,52.79,29.98,docker_stats_container_only
2026-06-08T18:35:28Z,m1_dockerdesktop,container,1024,55.33,29.98,docker_stats_container_only
2026-06-08T18:35:31Z,m1_dockerdesktop,container,1024,57.88,29.98,docker_stats_container_only
2026-06-08T18:35:34Z,m1_dockerdesktop,container,1024,60.43,29.98,docker_stats_container_only
