timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:28:20Z,m1_dockerdesktop,process,10,0.0,45.891,host_process_tree_rss
2026-06-08T18:28:21Z,m1_dockerdesktop,process,10,1.01,38.766,host_process_tree_rss
2026-06-08T18:28:22Z,m1_dockerdesktop,process,10,2.02,36.25,host_process_tree_rss
2026-06-08T18:28:23Z,m1_dockerdesktop,process,10,3.03,36.25,host_process_tree_rss
2026-06-08T18:28:24Z,m1_dockerdesktop,process,10,4.03,34.906,host_process_tree_rss
2026-06-08T18:28:25Z,m1_dockerdesktop,process,10,5.04,34.016,host_process_tree_rss
2026-06-08T18:28:26Z,m1_dockerdesktop,process,10,6.05,12.938,host_process_tree_rss
2026-06-08T18:28:27Z,m1_dockerdesktop,process,10,7.06,13.031,host_process_tree_rss
2026-06-08T18:28:28Z,m1_dockerdesktop,process,10,8.07,13.0,host_process_tree_rss
2026-06-08T18:28:29Z,m1_dockerdesktop,process,10,9.07,13.047,host_process_tree_rss
2026-06-08T18:28:30Z,m1_dockerdesktop,process,10,10.08,12.938,host_process_tree_rss
2026-06-08T18:28:31Z,m1_dockerdesktop,process,10,11.09,12.938,host_process_tree_rss
2026-06-08T18:28:32Z,m1_dockerdesktop,process,10,12.1,12.828,host_process_tree_rss
2026-06-08T18:28:33Z,m1_dockerdesktop,process,10,13.11,12.844,host_process_tree_rss
2026-06-08T18:28:34Z,m1_dockerdesktop,process,10,14.11,7.094,host_process_tree_rss
2026-06-08T18:28:35Z,m1_dockerdesktop,process,10,15.12,7.109,host_process_tree_rss
2026-06-08T18:28:36Z,m1_dockerdesktop,process,10,16.13,7.125,host_process_tree_rss
2026-06-08T18:28:37Z,m1_dockerdesktop,process,10,17.13,7.141,host_process_tree_rss
2026-06-08T18:28:38Z,m1_dockerdesktop,process,10,18.15,7.156,host_process_tree_rss
2026-06-08T18:28:39Z,m1_dockerdesktop,process,10,19.15,7.172,host_process_tree_rss
2026-06-08T18:28:40Z,m1_dockerdesktop,process,10,20.15,7.172,host_process_tree_rss
2026-06-08T18:28:41Z,m1_dockerdesktop,process,10,21.16,7.219,host_process_tree_rss
2026-06-08T18:28:42Z,m1_dockerdesktop,process,10,22.18,7.203,host_process_tree_rss
2026-06-08T18:28:43Z,m1_dockerdesktop,process,10,23.18,7.203,host_process_tree_rss
2026-06-08T18:28:44Z,m1_dockerdesktop,process,10,24.19,7.25,host_process_tree_rss
2026-06-08T18:28:45Z,m1_dockerdesktop,process,10,25.19,7.219,host_process_tree_rss
2026-06-08T18:28:46Z,m1_dockerdesktop,process,10,26.2,7.219,host_process_tree_rss
2026-06-08T18:28:47Z,m1_dockerdesktop,process,10,27.21,7.219,host_process_tree_rss
2026-06-08T18:28:48Z,m1_dockerdesktop,process,10,28.22,7.172,host_process_tree_rss
2026-06-08T18:28:49Z,m1_dockerdesktop,process,10,29.23,7.172,host_process_tree_rss
2026-06-08T18:28:50Z,m1_dockerdesktop,process,10,30.24,7.141,host_process_tree_rss
2026-06-08T18:28:51Z,m1_dockerdesktop,process,10,31.25,6.734,host_process_tree_rss
