timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T09:48:43Z,m1_dockerdesktop,process,100,0.0,123.922,host_process_tree_rss
2026-06-11T09:48:44Z,m1_dockerdesktop,process,100,1.01,124.281,host_process_tree_rss
2026-06-11T09:48:45Z,m1_dockerdesktop,process,100,2.01,124.281,host_process_tree_rss
2026-06-11T09:48:46Z,m1_dockerdesktop,process,100,3.01,124.281,host_process_tree_rss
2026-06-11T09:48:47Z,m1_dockerdesktop,process,100,4.01,124.281,host_process_tree_rss
2026-06-11T09:48:48Z,m1_dockerdesktop,process,100,5.01,124.281,host_process_tree_rss
2026-06-11T09:48:49Z,m1_dockerdesktop,process,100,6.01,124.281,host_process_tree_rss
2026-06-11T09:48:50Z,m1_dockerdesktop,process,100,7.01,124.281,host_process_tree_rss
2026-06-11T09:48:51Z,m1_dockerdesktop,process,100,8.01,124.281,host_process_tree_rss
2026-06-11T09:48:52Z,m1_dockerdesktop,process,100,9.01,124.281,host_process_tree_rss
2026-06-11T09:48:53Z,m1_dockerdesktop,process,100,10.01,124.281,host_process_tree_rss
2026-06-11T09:48:54Z,m1_dockerdesktop,process,100,11.02,124.281,host_process_tree_rss
2026-06-11T09:48:55Z,m1_dockerdesktop,process,100,12.01,108.469,host_process_tree_rss
2026-06-11T09:48:56Z,m1_dockerdesktop,process,100,13.01,108.484,host_process_tree_rss
2026-06-11T09:48:57Z,m1_dockerdesktop,process,100,14.01,108.484,host_process_tree_rss
2026-06-11T09:48:58Z,m1_dockerdesktop,process,100,15.01,108.484,host_process_tree_rss
2026-06-11T09:48:59Z,m1_dockerdesktop,process,100,16.01,108.484,host_process_tree_rss
2026-06-11T09:49:00Z,m1_dockerdesktop,process,100,17.01,108.484,host_process_tree_rss
2026-06-11T09:49:01Z,m1_dockerdesktop,process,100,18.01,108.484,host_process_tree_rss
2026-06-11T09:49:02Z,m1_dockerdesktop,process,100,19.01,108.5,host_process_tree_rss
2026-06-11T09:49:03Z,m1_dockerdesktop,process,100,20.01,108.5,host_process_tree_rss
2026-06-11T09:49:04Z,m1_dockerdesktop,process,100,21.02,108.5,host_process_tree_rss
2026-06-11T09:49:05Z,m1_dockerdesktop,process,100,22.01,108.5,host_process_tree_rss
2026-06-11T09:49:06Z,m1_dockerdesktop,process,100,23.01,108.5,host_process_tree_rss
2026-06-11T09:49:07Z,m1_dockerdesktop,process,100,24.01,108.5,host_process_tree_rss
2026-06-11T09:49:08Z,m1_dockerdesktop,process,100,25.02,108.5,host_process_tree_rss
2026-06-11T09:49:09Z,m1_dockerdesktop,process,100,26.01,108.5,host_process_tree_rss
2026-06-11T09:49:10Z,m1_dockerdesktop,process,100,27.01,108.531,host_process_tree_rss
2026-06-11T09:49:11Z,m1_dockerdesktop,process,100,28.02,108.594,host_process_tree_rss
2026-06-11T09:49:12Z,m1_dockerdesktop,process,100,29.01,108.594,host_process_tree_rss
2026-06-11T09:49:13Z,m1_dockerdesktop,process,100,30.01,105.359,host_process_tree_rss
2026-06-11T09:49:14Z,m1_dockerdesktop,process,100,31.01,105.375,host_process_tree_rss
2026-06-11T09:49:15Z,m1_dockerdesktop,process,100,32.01,105.312,host_process_tree_rss
2026-06-11T09:49:16Z,m1_dockerdesktop,process,100,33.01,105.312,host_process_tree_rss
2026-06-11T09:49:17Z,m1_dockerdesktop,process,100,34.02,98.359,host_process_tree_rss
2026-06-11T09:49:18Z,m1_dockerdesktop,process,100,35.01,34.844,host_process_tree_rss
2026-06-11T09:49:19Z,m1_dockerdesktop,process,100,36.01,34.906,host_process_tree_rss
2026-06-11T09:49:20Z,m1_dockerdesktop,process,100,37.01,35.078,host_process_tree_rss
2026-06-11T09:49:21Z,m1_dockerdesktop,process,100,38.01,35.078,host_process_tree_rss
2026-06-11T09:49:22Z,m1_dockerdesktop,process,100,39.01,35.141,host_process_tree_rss
2026-06-11T09:49:23Z,m1_dockerdesktop,process,100,40.01,34.953,host_process_tree_rss
2026-06-11T09:49:24Z,m1_dockerdesktop,process,100,41.01,34.984,host_process_tree_rss
2026-06-11T09:49:25Z,m1_dockerdesktop,process,100,42.01,34.984,host_process_tree_rss
2026-06-11T09:49:26Z,m1_dockerdesktop,process,100,43.01,34.984,host_process_tree_rss
2026-06-11T09:49:27Z,m1_dockerdesktop,process,100,44.01,34.828,host_process_tree_rss
2026-06-11T09:49:28Z,m1_dockerdesktop,process,100,45.01,34.656,host_process_tree_rss
2026-06-11T09:49:29Z,m1_dockerdesktop,process,100,46.01,34.656,host_process_tree_rss
2026-06-11T09:49:30Z,m1_dockerdesktop,process,100,47.01,34.672,host_process_tree_rss
2026-06-11T09:49:31Z,m1_dockerdesktop,process,100,48.02,34.672,host_process_tree_rss
2026-06-11T09:49:32Z,m1_dockerdesktop,process,100,49.02,34.703,host_process_tree_rss
2026-06-11T09:49:33Z,m1_dockerdesktop,process,100,50.01,34.703,host_process_tree_rss
2026-06-11T09:49:34Z,m1_dockerdesktop,process,100,51.01,34.703,host_process_tree_rss
2026-06-11T09:49:35Z,m1_dockerdesktop,process,100,52.01,34.703,host_process_tree_rss
2026-06-11T09:49:36Z,m1_dockerdesktop,process,100,53.02,34.703,host_process_tree_rss
2026-06-11T09:49:37Z,m1_dockerdesktop,process,100,54.01,34.703,host_process_tree_rss
2026-06-11T09:49:38Z,m1_dockerdesktop,process,100,55.01,34.703,host_process_tree_rss
2026-06-11T09:49:39Z,m1_dockerdesktop,process,100,56.01,34.703,host_process_tree_rss
2026-06-11T09:49:40Z,m1_dockerdesktop,process,100,57.02,34.703,host_process_tree_rss
2026-06-11T09:49:41Z,m1_dockerdesktop,process,100,58.01,34.703,host_process_tree_rss
2026-06-11T09:49:42Z,m1_dockerdesktop,process,100,59.01,34.703,host_process_tree_rss
2026-06-11T09:49:43Z,m1_dockerdesktop,process,100,60.01,34.734,host_process_tree_rss
