timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T09:46:39Z,m1_dockerdesktop,process,1,0.0,117.406,host_process_tree_rss
2026-06-11T09:46:40Z,m1_dockerdesktop,process,1,1.01,116.984,host_process_tree_rss
2026-06-11T09:46:41Z,m1_dockerdesktop,process,1,2.01,113.719,host_process_tree_rss
2026-06-11T09:46:42Z,m1_dockerdesktop,process,1,3.02,110.562,host_process_tree_rss
2026-06-11T09:46:43Z,m1_dockerdesktop,process,1,4.01,110.562,host_process_tree_rss
2026-06-11T09:46:44Z,m1_dockerdesktop,process,1,5.01,107.781,host_process_tree_rss
2026-06-11T09:46:45Z,m1_dockerdesktop,process,1,6.01,75.156,host_process_tree_rss
2026-06-11T09:46:46Z,m1_dockerdesktop,process,1,7.01,45.938,host_process_tree_rss
2026-06-11T09:46:47Z,m1_dockerdesktop,process,1,8.01,45.984,host_process_tree_rss
2026-06-11T09:46:48Z,m1_dockerdesktop,process,1,9.01,35.5,host_process_tree_rss
2026-06-11T09:46:49Z,m1_dockerdesktop,process,1,10.01,35.469,host_process_tree_rss
2026-06-11T09:46:50Z,m1_dockerdesktop,process,1,11.01,34.688,host_process_tree_rss
2026-06-11T09:46:51Z,m1_dockerdesktop,process,1,12.01,34.719,host_process_tree_rss
2026-06-11T09:46:52Z,m1_dockerdesktop,process,1,13.02,34.75,host_process_tree_rss
2026-06-11T09:46:53Z,m1_dockerdesktop,process,1,14.01,34.766,host_process_tree_rss
2026-06-11T09:46:54Z,m1_dockerdesktop,process,1,15.01,34.781,host_process_tree_rss
2026-06-11T09:46:55Z,m1_dockerdesktop,process,1,16.01,34.797,host_process_tree_rss
2026-06-11T09:46:56Z,m1_dockerdesktop,process,1,17.02,34.812,host_process_tree_rss
2026-06-11T09:46:57Z,m1_dockerdesktop,process,1,18.01,34.812,host_process_tree_rss
2026-06-11T09:46:58Z,m1_dockerdesktop,process,1,19.02,34.812,host_process_tree_rss
2026-06-11T09:46:59Z,m1_dockerdesktop,process,1,20.01,34.812,host_process_tree_rss
2026-06-11T09:47:00Z,m1_dockerdesktop,process,1,21.01,34.812,host_process_tree_rss
2026-06-11T09:47:01Z,m1_dockerdesktop,process,1,22.01,34.828,host_process_tree_rss
2026-06-11T09:47:02Z,m1_dockerdesktop,process,1,23.01,34.812,host_process_tree_rss
2026-06-11T09:47:03Z,m1_dockerdesktop,process,1,24.01,34.891,host_process_tree_rss
2026-06-11T09:47:04Z,m1_dockerdesktop,process,1,25.01,34.906,host_process_tree_rss
2026-06-11T09:47:05Z,m1_dockerdesktop,process,1,26.01,34.922,host_process_tree_rss
2026-06-11T09:47:06Z,m1_dockerdesktop,process,1,27.01,34.938,host_process_tree_rss
2026-06-11T09:47:07Z,m1_dockerdesktop,process,1,28.02,34.953,host_process_tree_rss
2026-06-11T09:47:08Z,m1_dockerdesktop,process,1,29.02,34.953,host_process_tree_rss
2026-06-11T09:47:09Z,m1_dockerdesktop,process,1,30.02,34.969,host_process_tree_rss
2026-06-11T09:47:10Z,m1_dockerdesktop,process,1,31.02,34.953,host_process_tree_rss
2026-06-11T09:47:11Z,m1_dockerdesktop,process,1,32.02,34.953,host_process_tree_rss
2026-06-11T09:47:12Z,m1_dockerdesktop,process,1,33.01,34.953,host_process_tree_rss
2026-06-11T09:47:13Z,m1_dockerdesktop,process,1,34.01,34.969,host_process_tree_rss
2026-06-11T09:47:14Z,m1_dockerdesktop,process,1,35.01,34.906,host_process_tree_rss
2026-06-11T09:47:15Z,m1_dockerdesktop,process,1,36.01,34.922,host_process_tree_rss
2026-06-11T09:47:16Z,m1_dockerdesktop,process,1,37.02,34.922,host_process_tree_rss
2026-06-11T09:47:17Z,m1_dockerdesktop,process,1,38.01,34.734,host_process_tree_rss
2026-06-11T09:47:18Z,m1_dockerdesktop,process,1,39.01,34.734,host_process_tree_rss
