timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T09:47:41Z,m1_dockerdesktop,process,10,0.0,122.969,host_process_tree_rss
2026-06-11T09:47:42Z,m1_dockerdesktop,process,10,1.01,119.797,host_process_tree_rss
2026-06-11T09:47:43Z,m1_dockerdesktop,process,10,2.02,118.109,host_process_tree_rss
2026-06-11T09:47:44Z,m1_dockerdesktop,process,10,3.01,114.438,host_process_tree_rss
2026-06-11T09:47:45Z,m1_dockerdesktop,process,10,4.01,111.031,host_process_tree_rss
2026-06-11T09:47:46Z,m1_dockerdesktop,process,10,5.01,111.031,host_process_tree_rss
2026-06-11T09:47:47Z,m1_dockerdesktop,process,10,6.01,110.578,host_process_tree_rss
2026-06-11T09:47:48Z,m1_dockerdesktop,process,10,7.01,108.906,host_process_tree_rss
2026-06-11T09:47:49Z,m1_dockerdesktop,process,10,8.01,108.891,host_process_tree_rss
2026-06-11T09:47:50Z,m1_dockerdesktop,process,10,9.01,95.078,host_process_tree_rss
2026-06-11T09:47:51Z,m1_dockerdesktop,process,10,10.01,85.594,host_process_tree_rss
2026-06-11T09:47:52Z,m1_dockerdesktop,process,10,11.01,58.953,host_process_tree_rss
2026-06-11T09:47:53Z,m1_dockerdesktop,process,10,12.01,54.422,host_process_tree_rss
2026-06-11T09:47:54Z,m1_dockerdesktop,process,10,13.02,54.422,host_process_tree_rss
2026-06-11T09:47:55Z,m1_dockerdesktop,process,10,14.02,54.422,host_process_tree_rss
2026-06-11T09:47:56Z,m1_dockerdesktop,process,10,15.01,36.078,host_process_tree_rss
2026-06-11T09:47:57Z,m1_dockerdesktop,process,10,16.01,36.078,host_process_tree_rss
2026-06-11T09:47:58Z,m1_dockerdesktop,process,10,17.01,36.078,host_process_tree_rss
2026-06-11T09:47:59Z,m1_dockerdesktop,process,10,18.02,36.078,host_process_tree_rss
2026-06-11T09:48:00Z,m1_dockerdesktop,process,10,19.02,36.062,host_process_tree_rss
2026-06-11T09:48:01Z,m1_dockerdesktop,process,10,20.01,36.062,host_process_tree_rss
2026-06-11T09:48:02Z,m1_dockerdesktop,process,10,21.01,36.078,host_process_tree_rss
2026-06-11T09:48:03Z,m1_dockerdesktop,process,10,22.02,36.094,host_process_tree_rss
2026-06-11T09:48:04Z,m1_dockerdesktop,process,10,23.01,36.109,host_process_tree_rss
2026-06-11T09:48:05Z,m1_dockerdesktop,process,10,24.01,36.125,host_process_tree_rss
2026-06-11T09:48:06Z,m1_dockerdesktop,process,10,25.01,36.125,host_process_tree_rss
2026-06-11T09:48:07Z,m1_dockerdesktop,process,10,26.01,36.125,host_process_tree_rss
2026-06-11T09:48:08Z,m1_dockerdesktop,process,10,27.01,36.141,host_process_tree_rss
2026-06-11T09:48:09Z,m1_dockerdesktop,process,10,28.01,36.156,host_process_tree_rss
2026-06-11T09:48:10Z,m1_dockerdesktop,process,10,29.02,36.172,host_process_tree_rss
2026-06-11T09:48:11Z,m1_dockerdesktop,process,10,30.01,36.172,host_process_tree_rss
2026-06-11T09:48:12Z,m1_dockerdesktop,process,10,31.01,36.188,host_process_tree_rss
2026-06-11T09:48:13Z,m1_dockerdesktop,process,10,32.01,36.188,host_process_tree_rss
2026-06-11T09:48:14Z,m1_dockerdesktop,process,10,33.01,36.188,host_process_tree_rss
2026-06-11T09:48:15Z,m1_dockerdesktop,process,10,34.02,36.188,host_process_tree_rss
2026-06-11T09:48:16Z,m1_dockerdesktop,process,10,35.02,36.188,host_process_tree_rss
2026-06-11T09:48:17Z,m1_dockerdesktop,process,10,36.01,36.219,host_process_tree_rss
2026-06-11T09:48:18Z,m1_dockerdesktop,process,10,37.02,36.219,host_process_tree_rss
2026-06-11T09:48:19Z,m1_dockerdesktop,process,10,38.01,36.219,host_process_tree_rss
2026-06-11T09:48:20Z,m1_dockerdesktop,process,10,39.01,36.219,host_process_tree_rss
2026-06-11T09:48:21Z,m1_dockerdesktop,process,10,40.01,36.219,host_process_tree_rss
2026-06-11T09:48:22Z,m1_dockerdesktop,process,10,41.01,36.219,host_process_tree_rss
2026-06-11T09:48:23Z,m1_dockerdesktop,process,10,42.01,35.344,host_process_tree_rss
2026-06-11T09:48:24Z,m1_dockerdesktop,process,10,43.01,35.344,host_process_tree_rss
2026-06-11T09:48:25Z,m1_dockerdesktop,process,10,44.01,35.344,host_process_tree_rss
2026-06-11T09:48:26Z,m1_dockerdesktop,process,10,45.01,35.344,host_process_tree_rss
2026-06-11T09:48:27Z,m1_dockerdesktop,process,10,46.01,35.359,host_process_tree_rss
2026-06-11T09:48:28Z,m1_dockerdesktop,process,10,47.01,35.344,host_process_tree_rss
2026-06-11T09:48:29Z,m1_dockerdesktop,process,10,48.01,35.344,host_process_tree_rss
2026-06-11T09:48:30Z,m1_dockerdesktop,process,10,49.01,35.25,host_process_tree_rss
2026-06-11T09:48:31Z,m1_dockerdesktop,process,10,50.01,35.25,host_process_tree_rss
2026-06-11T09:48:32Z,m1_dockerdesktop,process,10,51.01,35.25,host_process_tree_rss
2026-06-11T09:48:33Z,m1_dockerdesktop,process,10,52.01,35.266,host_process_tree_rss
2026-06-11T09:48:34Z,m1_dockerdesktop,process,10,53.01,35.266,host_process_tree_rss
2026-06-11T09:48:35Z,m1_dockerdesktop,process,10,54.01,35.281,host_process_tree_rss
2026-06-11T09:48:36Z,m1_dockerdesktop,process,10,55.01,35.234,host_process_tree_rss
2026-06-11T09:48:37Z,m1_dockerdesktop,process,10,56.01,35.234,host_process_tree_rss
2026-06-11T09:48:38Z,m1_dockerdesktop,process,10,57.01,35.234,host_process_tree_rss
2026-06-11T09:48:39Z,m1_dockerdesktop,process,10,58.01,35.234,host_process_tree_rss
2026-06-11T09:48:40Z,m1_dockerdesktop,process,10,59.01,35.234,host_process_tree_rss
2026-06-11T09:48:41Z,m1_dockerdesktop,process,10,60.01,35.234,host_process_tree_rss
