timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T09:54:17Z,m1_dockerdesktop,container,100,1.55,78.96,docker_stats_container_only
2026-06-11T09:54:19Z,m1_dockerdesktop,container,100,3.58,78.63,docker_stats_container_only
2026-06-11T09:54:21Z,m1_dockerdesktop,container,100,5.59,78.63,docker_stats_container_only
2026-06-11T09:54:23Z,m1_dockerdesktop,container,100,7.61,78.13,docker_stats_container_only
2026-06-11T09:54:25Z,m1_dockerdesktop,container,100,9.62,78.13,docker_stats_container_only
2026-06-11T09:54:27Z,m1_dockerdesktop,container,100,11.68,78.13,docker_stats_container_only
2026-06-11T09:54:29Z,m1_dockerdesktop,container,100,13.67,78.13,docker_stats_container_only
2026-06-11T09:54:31Z,m1_dockerdesktop,container,100,15.76,78.13,docker_stats_container_only
2026-06-11T09:54:33Z,m1_dockerdesktop,container,100,17.75,78.13,docker_stats_container_only
2026-06-11T09:54:35Z,m1_dockerdesktop,container,100,19.76,78.13,docker_stats_container_only
2026-06-11T09:54:37Z,m1_dockerdesktop,container,100,21.81,78.13,docker_stats_container_only
2026-06-11T09:54:39Z,m1_dockerdesktop,container,100,23.82,78.13,docker_stats_container_only
2026-06-11T09:54:41Z,m1_dockerdesktop,container,100,25.83,78.13,docker_stats_container_only
2026-06-11T09:54:43Z,m1_dockerdesktop,container,100,27.84,78.13,docker_stats_container_only
2026-06-11T09:54:45Z,m1_dockerdesktop,container,100,29.86,78.13,docker_stats_container_only
2026-06-11T09:54:47Z,m1_dockerdesktop,container,100,31.88,78.13,docker_stats_container_only
2026-06-11T09:54:49Z,m1_dockerdesktop,container,100,33.9,78.13,docker_stats_container_only
2026-06-11T09:54:51Z,m1_dockerdesktop,container,100,35.94,78.13,docker_stats_container_only
2026-06-11T09:54:53Z,m1_dockerdesktop,container,100,37.95,78.13,docker_stats_container_only
2026-06-11T09:54:55Z,m1_dockerdesktop,container,100,39.97,78.13,docker_stats_container_only
2026-06-11T09:54:57Z,m1_dockerdesktop,container,100,41.99,78.13,docker_stats_container_only
2026-06-11T09:54:59Z,m1_dockerdesktop,container,100,44.0,78.13,docker_stats_container_only
2026-06-11T09:55:01Z,m1_dockerdesktop,container,100,46.02,78.13,docker_stats_container_only
2026-06-11T09:55:03Z,m1_dockerdesktop,container,100,48.03,78.13,docker_stats_container_only
2026-06-11T09:55:05Z,m1_dockerdesktop,container,100,50.04,78.13,docker_stats_container_only
2026-06-11T09:55:07Z,m1_dockerdesktop,container,100,52.09,78.13,docker_stats_container_only
2026-06-11T09:55:10Z,m1_dockerdesktop,container,100,54.11,78.13,docker_stats_container_only
2026-06-11T09:55:12Z,m1_dockerdesktop,container,100,56.13,78.13,docker_stats_container_only
2026-06-11T09:55:14Z,m1_dockerdesktop,container,100,58.15,78.13,docker_stats_container_only
2026-06-11T09:55:16Z,m1_dockerdesktop,container,100,60.21,78.13,docker_stats_container_only
2026-06-11T09:55:18Z,m1_dockerdesktop,container,100,62.24,78.13,docker_stats_container_only
2026-06-11T09:55:20Z,m1_dockerdesktop,container,100,64.25,78.13,docker_stats_container_only
2026-06-11T09:55:22Z,m1_dockerdesktop,container,100,66.28,78.13,docker_stats_container_only
2026-06-11T09:55:24Z,m1_dockerdesktop,container,100,68.28,78.13,docker_stats_container_only
2026-06-11T09:55:26Z,m1_dockerdesktop,container,100,70.31,78.13,docker_stats_container_only
2026-06-11T09:55:28Z,m1_dockerdesktop,container,100,72.33,78.13,docker_stats_container_only
2026-06-11T09:55:30Z,m1_dockerdesktop,container,100,74.34,78.13,docker_stats_container_only
2026-06-11T09:55:32Z,m1_dockerdesktop,container,100,76.36,78.13,docker_stats_container_only
2026-06-11T09:55:34Z,m1_dockerdesktop,container,100,78.39,78.13,docker_stats_container_only
2026-06-11T09:55:36Z,m1_dockerdesktop,container,100,80.41,78.13,docker_stats_container_only
2026-06-11T09:55:38Z,m1_dockerdesktop,container,100,82.44,78.13,docker_stats_container_only
2026-06-11T09:55:40Z,m1_dockerdesktop,container,100,84.45,78.13,docker_stats_container_only
2026-06-11T09:55:42Z,m1_dockerdesktop,container,100,86.46,78.13,docker_stats_container_only
2026-06-11T09:55:44Z,m1_dockerdesktop,container,100,88.48,78.13,docker_stats_container_only
2026-06-11T09:55:46Z,m1_dockerdesktop,container,100,90.5,78.13,docker_stats_container_only
2026-06-11T09:55:48Z,m1_dockerdesktop,container,100,92.51,78.13,docker_stats_container_only
2026-06-11T09:55:50Z,m1_dockerdesktop,container,100,94.55,78.13,docker_stats_container_only
2026-06-11T09:55:52Z,m1_dockerdesktop,container,100,96.57,78.13,docker_stats_container_only
2026-06-11T09:55:54Z,m1_dockerdesktop,container,100,98.62,78.13,docker_stats_container_only
2026-06-11T09:55:56Z,m1_dockerdesktop,container,100,100.66,78.13,docker_stats_container_only
2026-06-11T09:55:58Z,m1_dockerdesktop,container,100,102.68,78.13,docker_stats_container_only
