timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T09:56:02Z,m1_dockerdesktop,container,1024,1.58,78.43,docker_stats_container_only
2026-06-11T09:56:04Z,m1_dockerdesktop,container,1024,3.6,77.93,docker_stats_container_only
2026-06-11T09:56:06Z,m1_dockerdesktop,container,1024,5.63,78.13,docker_stats_container_only
2026-06-11T09:56:08Z,m1_dockerdesktop,container,1024,7.68,77.88,docker_stats_container_only
2026-06-11T09:56:10Z,m1_dockerdesktop,container,1024,9.66,77.88,docker_stats_container_only
2026-06-11T09:56:12Z,m1_dockerdesktop,container,1024,11.69,77.88,docker_stats_container_only
2026-06-11T09:56:14Z,m1_dockerdesktop,container,1024,13.71,77.88,docker_stats_container_only
2026-06-11T09:56:16Z,m1_dockerdesktop,container,1024,15.75,77.88,docker_stats_container_only
2026-06-11T09:56:18Z,m1_dockerdesktop,container,1024,17.75,77.88,docker_stats_container_only
2026-06-11T09:56:20Z,m1_dockerdesktop,container,1024,19.76,77.88,docker_stats_container_only
2026-06-11T09:56:22Z,m1_dockerdesktop,container,1024,21.79,77.88,docker_stats_container_only
2026-06-11T09:56:24Z,m1_dockerdesktop,container,1024,23.8,77.88,docker_stats_container_only
2026-06-11T09:56:26Z,m1_dockerdesktop,container,1024,25.83,77.88,docker_stats_container_only
2026-06-11T09:56:28Z,m1_dockerdesktop,container,1024,27.83,77.88,docker_stats_container_only
2026-06-11T09:56:30Z,m1_dockerdesktop,container,1024,29.85,77.88,docker_stats_container_only
2026-06-11T09:56:32Z,m1_dockerdesktop,container,1024,31.87,77.88,docker_stats_container_only
2026-06-11T09:56:34Z,m1_dockerdesktop,container,1024,33.88,77.88,docker_stats_container_only
2026-06-11T09:56:36Z,m1_dockerdesktop,container,1024,35.9,77.88,docker_stats_container_only
2026-06-11T09:56:38Z,m1_dockerdesktop,container,1024,37.91,77.88,docker_stats_container_only
2026-06-11T09:56:41Z,m1_dockerdesktop,container,1024,39.93,77.88,docker_stats_container_only
2026-06-11T09:56:43Z,m1_dockerdesktop,container,1024,41.93,77.88,docker_stats_container_only
2026-06-11T09:56:45Z,m1_dockerdesktop,container,1024,43.95,77.88,docker_stats_container_only
2026-06-11T09:56:47Z,m1_dockerdesktop,container,1024,45.96,77.88,docker_stats_container_only
2026-06-11T09:56:49Z,m1_dockerdesktop,container,1024,47.98,77.88,docker_stats_container_only
2026-06-11T09:56:51Z,m1_dockerdesktop,container,1024,49.99,77.88,docker_stats_container_only
2026-06-11T09:56:53Z,m1_dockerdesktop,container,1024,52.0,77.88,docker_stats_container_only
2026-06-11T09:56:55Z,m1_dockerdesktop,container,1024,54.03,77.88,docker_stats_container_only
2026-06-11T09:56:57Z,m1_dockerdesktop,container,1024,56.03,77.88,docker_stats_container_only
2026-06-11T09:56:59Z,m1_dockerdesktop,container,1024,58.04,77.88,docker_stats_container_only
2026-06-11T09:57:01Z,m1_dockerdesktop,container,1024,60.05,77.88,docker_stats_container_only
2026-06-11T09:57:03Z,m1_dockerdesktop,container,1024,62.09,77.88,docker_stats_container_only
2026-06-11T09:57:05Z,m1_dockerdesktop,container,1024,64.09,77.88,docker_stats_container_only
2026-06-11T09:57:07Z,m1_dockerdesktop,container,1024,66.1,77.88,docker_stats_container_only
2026-06-11T09:57:09Z,m1_dockerdesktop,container,1024,68.12,77.88,docker_stats_container_only
2026-06-11T09:57:11Z,m1_dockerdesktop,container,1024,70.13,77.88,docker_stats_container_only
2026-06-11T09:57:13Z,m1_dockerdesktop,container,1024,72.15,77.88,docker_stats_container_only
2026-06-11T09:57:15Z,m1_dockerdesktop,container,1024,74.17,77.88,docker_stats_container_only
2026-06-11T09:57:17Z,m1_dockerdesktop,container,1024,76.19,77.88,docker_stats_container_only
2026-06-11T09:57:19Z,m1_dockerdesktop,container,1024,78.2,77.88,docker_stats_container_only
2026-06-11T09:57:21Z,m1_dockerdesktop,container,1024,80.22,77.88,docker_stats_container_only
2026-06-11T09:57:23Z,m1_dockerdesktop,container,1024,82.24,77.88,docker_stats_container_only
2026-06-11T09:57:25Z,m1_dockerdesktop,container,1024,84.27,77.88,docker_stats_container_only
2026-06-11T09:57:27Z,m1_dockerdesktop,container,1024,86.28,77.95,docker_stats_container_only
2026-06-11T09:57:29Z,m1_dockerdesktop,container,1024,88.3,77.95,docker_stats_container_only
2026-06-11T09:57:31Z,m1_dockerdesktop,container,1024,90.31,77.95,docker_stats_container_only
2026-06-11T09:57:33Z,m1_dockerdesktop,container,1024,92.32,77.95,docker_stats_container_only
2026-06-11T09:57:35Z,m1_dockerdesktop,container,1024,94.34,77.95,docker_stats_container_only
2026-06-11T09:57:37Z,m1_dockerdesktop,container,1024,96.36,77.95,docker_stats_container_only
2026-06-11T09:57:39Z,m1_dockerdesktop,container,1024,98.37,77.95,docker_stats_container_only
2026-06-11T09:57:41Z,m1_dockerdesktop,container,1024,100.39,77.95,docker_stats_container_only
2026-06-11T09:57:43Z,m1_dockerdesktop,container,1024,102.41,77.95,docker_stats_container_only
