timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-11T09:50:48Z,m1_dockerdesktop,container,1,1.57,78.68,docker_stats_container_only
2026-06-11T09:50:50Z,m1_dockerdesktop,container,1,3.58,78.6,docker_stats_container_only
2026-06-11T09:50:52Z,m1_dockerdesktop,container,1,5.59,77.82,docker_stats_container_only
2026-06-11T09:50:54Z,m1_dockerdesktop,container,1,7.61,77.82,docker_stats_container_only
2026-06-11T09:50:56Z,m1_dockerdesktop,container,1,9.63,77.82,docker_stats_container_only
2026-06-11T09:50:58Z,m1_dockerdesktop,container,1,11.64,77.82,docker_stats_container_only
2026-06-11T09:51:00Z,m1_dockerdesktop,container,1,13.66,77.82,docker_stats_container_only
2026-06-11T09:51:02Z,m1_dockerdesktop,container,1,15.67,77.82,docker_stats_container_only
2026-06-11T09:51:04Z,m1_dockerdesktop,container,1,17.68,77.82,docker_stats_container_only
2026-06-11T09:51:06Z,m1_dockerdesktop,container,1,19.7,77.82,docker_stats_container_only
2026-06-11T09:51:08Z,m1_dockerdesktop,container,1,21.71,77.82,docker_stats_container_only
2026-06-11T09:51:10Z,m1_dockerdesktop,container,1,23.73,77.82,docker_stats_container_only
2026-06-11T09:51:13Z,m1_dockerdesktop,container,1,25.74,77.82,docker_stats_container_only
2026-06-11T09:51:15Z,m1_dockerdesktop,container,1,27.76,77.82,docker_stats_container_only
2026-06-11T09:51:17Z,m1_dockerdesktop,container,1,29.78,77.82,docker_stats_container_only
2026-06-11T09:51:19Z,m1_dockerdesktop,container,1,31.84,77.82,docker_stats_container_only
2026-06-11T09:51:21Z,m1_dockerdesktop,container,1,33.86,77.82,docker_stats_container_only
2026-06-11T09:51:23Z,m1_dockerdesktop,container,1,35.88,77.82,docker_stats_container_only
2026-06-11T09:51:25Z,m1_dockerdesktop,container,1,37.89,77.82,docker_stats_container_only
2026-06-11T09:51:27Z,m1_dockerdesktop,container,1,39.9,77.82,docker_stats_container_only
2026-06-11T09:51:29Z,m1_dockerdesktop,container,1,41.93,77.82,docker_stats_container_only
2026-06-11T09:51:31Z,m1_dockerdesktop,container,1,43.95,77.82,docker_stats_container_only
2026-06-11T09:51:33Z,m1_dockerdesktop,container,1,45.97,77.82,docker_stats_container_only
2026-06-11T09:51:35Z,m1_dockerdesktop,container,1,47.97,77.82,docker_stats_container_only
2026-06-11T09:51:37Z,m1_dockerdesktop,container,1,49.99,77.82,docker_stats_container_only
2026-06-11T09:51:39Z,m1_dockerdesktop,container,1,52.01,77.82,docker_stats_container_only
2026-06-11T09:51:41Z,m1_dockerdesktop,container,1,54.03,77.82,docker_stats_container_only
2026-06-11T09:51:43Z,m1_dockerdesktop,container,1,56.03,77.82,docker_stats_container_only
2026-06-11T09:51:45Z,m1_dockerdesktop,container,1,58.05,77.82,docker_stats_container_only
2026-06-11T09:51:47Z,m1_dockerdesktop,container,1,60.06,77.82,docker_stats_container_only
2026-06-11T09:51:49Z,m1_dockerdesktop,container,1,62.08,77.82,docker_stats_container_only
2026-06-11T09:51:51Z,m1_dockerdesktop,container,1,64.1,77.82,docker_stats_container_only
2026-06-11T09:51:53Z,m1_dockerdesktop,container,1,66.11,77.82,docker_stats_container_only
2026-06-11T09:51:55Z,m1_dockerdesktop,container,1,68.13,77.82,docker_stats_container_only
2026-06-11T09:51:57Z,m1_dockerdesktop,container,1,70.14,77.82,docker_stats_container_only
2026-06-11T09:51:59Z,m1_dockerdesktop,container,1,72.15,77.82,docker_stats_container_only
2026-06-11T09:52:01Z,m1_dockerdesktop,container,1,74.18,77.82,docker_stats_container_only
2026-06-11T09:52:03Z,m1_dockerdesktop,container,1,76.18,77.82,docker_stats_container_only
2026-06-11T09:52:05Z,m1_dockerdesktop,container,1,78.19,77.82,docker_stats_container_only
2026-06-11T09:52:07Z,m1_dockerdesktop,container,1,80.22,77.82,docker_stats_container_only
2026-06-11T09:52:09Z,m1_dockerdesktop,container,1,82.25,77.82,docker_stats_container_only
2026-06-11T09:52:11Z,m1_dockerdesktop,container,1,84.29,77.82,docker_stats_container_only
2026-06-11T09:52:13Z,m1_dockerdesktop,container,1,86.32,77.82,docker_stats_container_only
2026-06-11T09:52:15Z,m1_dockerdesktop,container,1,88.35,77.82,docker_stats_container_only
2026-06-11T09:52:17Z,m1_dockerdesktop,container,1,90.37,77.82,docker_stats_container_only
2026-06-11T09:52:19Z,m1_dockerdesktop,container,1,92.38,77.82,docker_stats_container_only
2026-06-11T09:52:21Z,m1_dockerdesktop,container,1,94.39,77.82,docker_stats_container_only
2026-06-11T09:52:23Z,m1_dockerdesktop,container,1,96.42,77.82,docker_stats_container_only
2026-06-11T09:52:25Z,m1_dockerdesktop,container,1,98.43,77.82,docker_stats_container_only
2026-06-11T09:52:27Z,m1_dockerdesktop,container,1,100.44,77.82,docker_stats_container_only
2026-06-11T09:52:29Z,m1_dockerdesktop,container,1,102.47,77.82,docker_stats_container_only
